month,hbt,departmenttype,attendances,within_4h,over_4h,over_8h,over_12h,pct_within_4h,pct_over_4h,pct_over_8h,pct_over_12h,total_referral_attendances
2013-09-01,S08000019,Type 1,5155,4729,426,49.0,10.0,0.9174,0.0826,0.0095,0.0019,
2013-09-01,S08000019,Type 3,1321,1321,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-09-01,S08000020,Type 1,9189,8737,452,26.0,0.0,0.9508,0.0492,0.0028,0.0,
2013-09-01,S08000020,Type 3,3579,3572,7,0.0,0.0,0.998,0.002,0.0,0.0,
2013-09-01,S08000022,Type 1,4483,4326,157,3.0,0.0,0.965,0.035,0.0007,0.0,
2013-09-01,S08000022,Type 3,3886,3839,47,0.0,0.0,0.9879,0.0121,0.0,0.0,
2013-09-01,S08000024,Type 1,17505,16508,997,113.0,6.0,0.943,0.057,0.0065,0.0003,
2013-09-01,S08000024,Type 3,3582,3321,261,28.0,0.0,0.9271,0.0729,0.0078,0.0,
2013-09-01,S08000025,Type 3,413,412,1,0.0,0.0,0.9976,0.0024,0.0,0.0,
2013-09-01,S08000026,Type 1,639,629,10,1.0,0.0,0.9844,0.0156,0.0016,0.0,
2013-09-01,S08000028,Type 1,504,491,13,0.0,0.0,0.9742,0.0258,0.0,0.0,
2013-09-01,S08000028,Type 3,159,159,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-09-01,S08000029,Type 1,5259,4968,291,17.0,0.0,0.9447,0.0553,0.0032,0.0,
2013-09-01,S08000029,Type 3,2299,2299,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-09-01,S08000030,Type 1,6249,6153,96,1.0,0.0,0.9846,0.0154,0.0002,0.0,
2013-09-01,S08000030,Type 3,3335,3332,3,0.0,0.0,0.9991,0.0009,0.0,0.0,
2013-09-01,S08000031,Type 1,32358,30244,2114,89.0,0.0,0.9347,0.0653,0.0028,0.0,
2013-09-01,S08000031,Type 3,4866,4848,18,0.0,0.0,0.9963,0.0037,0.0,0.0,
2013-09-01,S08000032,Type 1,15152,13947,1205,71.0,9.0,0.9205,0.0795,0.0047,0.0006,
2013-09-01,S08000032,Type 3,158,158,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-10-01,S08000015,Type 1,9307,8732,575,13.0,0.0,0.9382,0.0618,0.0014,0.0,
2013-10-01,S08000015,Type 3,328,328,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-10-01,S08000016,Type 1,2198,2151,47,1.0,0.0,0.9786,0.0214,0.0005,0.0,
2013-10-01,S08000016,Type 3,201,201,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-10-01,S08000017,Type 1,3686,3520,166,1.0,0.0,0.955,0.045,0.0003,0.0,
2013-10-01,S08000017,Type 3,84,84,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-10-01,S08000019,Type 1,4795,4391,404,17.0,0.0,0.9157,0.0843,0.0035,0.0,
2013-10-01,S08000019,Type 3,1243,1243,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-10-01,S08000020,Type 1,8467,8102,365,24.0,2.0,0.9569,0.0431,0.0028,0.0002,
2013-10-01,S08000020,Type 3,3112,3103,9,0.0,0.0,0.9971,0.0029,0.0,0.0,
2013-10-01,S08000022,Type 1,4017,3866,151,3.0,0.0,0.9624,0.0376,0.0007,0.0,
2013-10-01,S08000022,Type 3,3546,3506,40,0.0,0.0,0.9887,0.0113,0.0,0.0,
2013-10-01,S08000024,Type 1,17138,16119,1019,68.0,8.0,0.9405,0.0595,0.004,0.0005,
2013-10-01,S08000024,Type 3,3532,3199,333,35.0,2.0,0.9057,0.0943,0.0099,0.0006,
2013-10-01,S08000025,Type 3,419,414,5,1.0,1.0,0.9881,0.0119,0.0024,0.0024,
2013-10-01,S08000026,Type 1,641,635,6,0.0,0.0,0.9906,0.0094,0.0,0.0,
2013-10-01,S08000028,Type 1,485,479,6,0.0,0.0,0.9876,0.0124,0.0,0.0,
2013-10-01,S08000028,Type 3,112,112,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-10-01,S08000029,Type 1,5105,4773,332,25.0,5.0,0.935,0.065,0.0049,0.001,
2013-10-01,S08000029,Type 3,1982,1982,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-10-01,S08000030,Type 1,5862,5792,70,2.0,1.0,0.9881,0.0119,0.0003,0.0002,
2013-10-01,S08000030,Type 3,3046,3044,2,0.0,0.0,0.9993,0.0007,0.0,0.0,
2013-10-01,S08000031,Type 1,32990,30041,2949,115.0,3.0,0.9106,0.0894,0.0035,0.0001,
2013-10-01,S08000031,Type 3,4440,4397,43,1.0,1.0,0.9903,0.0097,0.0002,0.0002,
2013-10-01,S08000032,Type 1,15164,13640,1524,109.0,22.0,0.8995,0.1005,0.0072,0.0015,
2013-10-01,S08000032,Type 3,150,150,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-11-01,S08000015,Type 1,8832,8240,592,47.0,18.0,0.933,0.067,0.0053,0.002,
2013-11-01,S08000015,Type 3,255,255,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-11-01,S08000016,Type 1,1985,1940,45,0.0,0.0,0.9773,0.0227,0.0,0.0,
2013-11-01,S08000016,Type 3,168,168,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-11-01,S08000017,Type 1,3436,3284,152,3.0,0.0,0.9558,0.0442,0.0009,0.0,
2013-11-01,S08000017,Type 3,85,85,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-11-01,S08000019,Type 1,4736,4451,285,17.0,0.0,0.9398,0.0602,0.0036,0.0,
2013-11-01,S08000019,Type 3,1078,1078,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-11-01,S08000020,Type 1,8008,7696,312,8.0,1.0,0.961,0.039,0.001,0.0001,
2013-11-01,S08000020,Type 3,3159,3149,10,0.0,0.0,0.9968,0.0032,0.0,0.0,
2013-11-01,S08000022,Type 1,3795,3669,126,4.0,2.0,0.9668,0.0332,0.0011,0.0005,
2013-11-01,S08000022,Type 3,3354,3313,41,0.0,0.0,0.9878,0.0122,0.0,0.0,
2013-11-01,S08000024,Type 1,16687,15798,889,76.0,7.0,0.9467,0.0533,0.0046,0.0004,
2013-11-01,S08000024,Type 3,3380,3012,368,74.0,13.0,0.8911,0.1089,0.0219,0.0038,
2013-11-01,S08000025,Type 3,397,393,4,0.0,0.0,0.9899,0.0101,0.0,0.0,
2013-11-01,S08000026,Type 1,597,593,4,0.0,0.0,0.9933,0.0067,0.0,0.0,
2013-11-01,S08000028,Type 1,477,470,7,1.0,0.0,0.9853,0.0147,0.0021,0.0,
2013-11-01,S08000028,Type 3,105,105,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-11-01,S08000029,Type 1,4720,4677,43,2.0,0.0,0.9909,0.0091,0.0004,0.0,
2013-11-01,S08000029,Type 3,1968,1967,1,0.0,0.0,0.9995,0.0005,0.0,0.0,
2013-11-01,S08000030,Type 1,5395,5351,44,0.0,0.0,0.9918,0.0082,0.0,0.0,
2013-11-01,S08000030,Type 3,2804,2801,3,0.0,0.0,0.9989,0.0011,0.0,0.0,
2013-11-01,S08000031,Type 1,31555,29002,2553,56.0,0.0,0.9191,0.0809,0.0018,0.0,
2013-11-01,S08000031,Type 3,4264,4240,24,0.0,0.0,0.9944,0.0056,0.0,0.0,
2013-11-01,S08000032,Type 1,14452,13327,1125,115.0,15.0,0.9222,0.0778,0.008,0.001,
2013-11-01,S08000032,Type 3,125,125,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-12-01,S08000015,Type 1,9120,8475,645,25.0,0.0,0.9293,0.0707,0.0027,0.0,
2013-12-01,S08000015,Type 3,276,276,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-12-01,S08000016,Type 1,2076,2029,47,0.0,0.0,0.9774,0.0226,0.0,0.0,
2013-12-01,S08000016,Type 3,154,154,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-12-01,S08000017,Type 1,3749,3581,168,4.0,0.0,0.9552,0.0448,0.0011,0.0,
2013-12-01,S08000017,Type 3,91,91,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-12-01,S08000019,Type 1,4646,4285,361,19.0,0.0,0.9223,0.0777,0.0041,0.0,
2013-12-01,S08000019,Type 3,963,963,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-12-01,S08000020,Type 1,8540,7929,611,28.0,1.0,0.9285,0.0715,0.0033,0.0001,
2013-12-01,S08000020,Type 3,3382,3371,11,0.0,0.0,0.9967,0.0033,0.0,0.0,
2013-12-01,S08000022,Type 1,4212,4006,206,5.0,1.0,0.9511,0.0489,0.0012,0.0002,
2013-12-01,S08000022,Type 3,3352,3291,61,0.0,0.0,0.9818,0.0182,0.0,0.0,
2013-12-01,S08000024,Type 1,16635,15500,1135,109.0,17.0,0.9318,0.0682,0.0066,0.001,
2013-12-01,S08000024,Type 3,3147,2759,388,54.0,0.0,0.8767,0.1233,0.0172,0.0,
2013-12-01,S08000025,Type 3,394,389,5,0.0,0.0,0.9873,0.0127,0.0,0.0,
2013-12-01,S08000026,Type 1,637,627,10,0.0,0.0,0.9843,0.0157,0.0,0.0,
2013-12-01,S08000028,Type 1,467,457,10,1.0,0.0,0.9786,0.0214,0.0021,0.0,
2013-12-01,S08000028,Type 3,99,99,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-12-01,S08000029,Type 1,4838,4739,99,3.0,0.0,0.9795,0.0205,0.0006,0.0,
2013-12-01,S08000029,Type 3,1808,1808,0,0.0,0.0,1.0,0.0,0.0,0.0,
2013-12-01,S08000030,Type 1,5464,5395,69,0.0,0.0,0.9874,0.0126,0.0,0.0,
2013-12-01,S08000030,Type 3,3032,3030,2,0.0,0.0,0.9993,0.0007,0.0,0.0,
2013-12-01,S08000031,Type 1,31662,28370,3292,158.0,7.0,0.896,0.104,0.005,0.0002,
2013-12-01,S08000031,Type 3,3749,3719,30,0.0,0.0,0.992,0.008,0.0,0.0,
2013-12-01,S08000032,Type 1,14170,13033,1137,74.0,16.0,0.9198,0.0802,0.0052,0.0011,
2013-12-01,S08000032,Type 3,128,128,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-01-01,S08000015,Type 1,9290,8178,1112,112.0,21.0,0.8803,0.1197,0.0121,0.0023,
2014-01-01,S08000015,Type 3,263,263,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-01-01,S08000016,Type 1,2114,2033,81,6.0,0.0,0.9617,0.0383,0.0028,0.0,
2014-01-01,S08000016,Type 3,132,132,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-01-01,S08000017,Type 1,3664,3497,167,3.0,0.0,0.9544,0.0456,0.0008,0.0,
2014-01-01,S08000017,Type 3,64,64,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-01-01,S08000019,Type 1,4822,4426,396,42.0,0.0,0.9179,0.0821,0.0087,0.0,
2014-01-01,S08000019,Type 3,1037,1037,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-01-01,S08000020,Type 1,8086,7594,492,35.0,4.0,0.9392,0.0608,0.0043,0.0005,
2014-01-01,S08000020,Type 3,3010,2997,13,0.0,0.0,0.9957,0.0043,0.0,0.0,
2014-01-01,S08000022,Type 1,3996,3830,166,1.0,0.0,0.9585,0.0415,0.0003,0.0,
2014-01-01,S08000022,Type 3,3391,3348,43,0.0,0.0,0.9873,0.0127,0.0,0.0,
2014-01-01,S08000024,Type 1,16892,15522,1370,169.0,16.0,0.9189,0.0811,0.01,0.0009,
2014-01-01,S08000024,Type 3,3450,2859,591,114.0,33.0,0.8287,0.1713,0.033,0.0096,
2014-01-01,S08000025,Type 1,392,382,10,1.0,0.0,0.9745,0.0255,0.0026,0.0,
2014-01-01,S08000026,Type 1,655,640,15,0.0,0.0,0.9771,0.0229,0.0,0.0,
2014-01-01,S08000028,Type 1,453,445,8,1.0,0.0,0.9823,0.0177,0.0022,0.0,
2014-01-01,S08000028,Type 3,74,74,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-01-01,S08000029,Type 1,5117,4936,181,8.0,0.0,0.9646,0.0354,0.0016,0.0,
2014-01-01,S08000029,Type 3,1772,1772,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-01-01,S08000030,Type 1,5529,5455,74,0.0,0.0,0.9866,0.0134,0.0,0.0,
2014-01-01,S08000030,Type 3,2944,2944,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-01-01,S08000031,Type 1,32283,28689,3594,280.0,16.0,0.8887,0.1113,0.0087,0.0005,
2014-01-01,S08000031,Type 3,4159,4132,27,4.0,0.0,0.9935,0.0065,0.001,0.0,
2014-01-01,S08000032,Type 1,15052,13361,1691,168.0,56.0,0.8877,0.1123,0.0112,0.0037,
2014-01-01,S08000032,Type 3,144,144,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-02-01,S08000015,Type 1,8591,7913,678,31.0,0.0,0.9211,0.0789,0.0036,0.0,
2014-02-01,S08000015,Type 3,267,267,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-02-01,S08000016,Type 1,1881,1818,63,4.0,0.0,0.9665,0.0335,0.0021,0.0,
2014-02-01,S08000016,Type 3,99,99,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-02-01,S08000017,Type 1,3460,3237,223,3.0,1.0,0.9355,0.0645,0.0009,0.0003,
2014-02-01,S08000017,Type 3,70,70,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-02-01,S08000019,Type 1,4397,4267,130,4.0,0.0,0.9704,0.0296,0.0009,0.0,
2014-02-01,S08000019,Type 3,1028,1028,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-02-01,S08000020,Type 1,8032,7342,690,54.0,4.0,0.9141,0.0859,0.0067,0.0005,
2014-02-01,S08000020,Type 3,2845,2837,8,0.0,0.0,0.9972,0.0028,0.0,0.0,
2014-02-01,S08000022,Type 1,3682,3515,167,1.0,1.0,0.9546,0.0454,0.0003,0.0003,
2014-02-01,S08000022,Type 3,3165,3130,35,0.0,0.0,0.9889,0.0111,0.0,0.0,
2014-02-01,S08000024,Type 1,16074,15054,1020,86.0,3.0,0.9365,0.0635,0.0054,0.0002,
2014-02-01,S08000024,Type 3,3248,2802,446,90.0,5.0,0.8627,0.1373,0.0277,0.0015,
2014-02-01,S08000025,Type 1,342,337,5,0.0,0.0,0.9854,0.0146,0.0,0.0,
2014-02-01,S08000026,Type 1,625,605,20,0.0,0.0,0.968,0.032,0.0,0.0,
2014-02-01,S08000028,Type 1,425,412,13,0.0,0.0,0.9694,0.0306,0.0,0.0,
2014-02-01,S08000028,Type 3,77,77,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-02-01,S08000029,Type 1,4826,4560,266,18.0,0.0,0.9449,0.0551,0.0037,0.0,
2014-02-01,S08000029,Type 3,1915,1911,4,0.0,0.0,0.9979,0.0021,0.0,0.0,
2014-02-01,S08000030,Type 1,5382,5329,53,1.0,0.0,0.9902,0.0098,0.0002,0.0,
2014-02-01,S08000030,Type 3,2896,2893,3,0.0,0.0,0.999,0.001,0.0,0.0,
2014-02-01,S08000031,Type 1,30831,26872,3959,338.0,8.0,0.8716,0.1284,0.011,0.0003,
2014-02-01,S08000031,Type 3,4053,4003,50,4.0,4.0,0.9877,0.0123,0.001,0.001,
2014-02-01,S08000032,Type 1,14208,12034,2174,243.0,49.0,0.847,0.153,0.0171,0.0034,
2014-02-01,S08000032,Type 3,137,137,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-03-01,S08000015,Type 1,10266,9600,666,21.0,0.0,0.9351,0.0649,0.002,0.0,
2014-03-01,S08000015,Type 3,321,321,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-03-01,S08000016,Type 1,2258,2210,48,2.0,0.0,0.9787,0.0213,0.0009,0.0,
2014-03-01,S08000016,Type 3,142,142,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-03-01,S08000017,Type 1,3955,3825,130,1.0,0.0,0.9671,0.0329,0.0003,0.0,
2014-03-01,S08000017,Type 3,68,68,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-03-01,S08000019,Type 1,5393,5205,188,2.0,0.0,0.9651,0.0349,0.0004,0.0,
2014-03-01,S08000019,Type 3,1237,1237,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-03-01,S08000020,Type 1,9007,8389,618,45.0,0.0,0.9314,0.0686,0.005,0.0,
2014-03-01,S08000020,Type 3,3433,3426,7,0.0,0.0,0.998,0.002,0.0,0.0,
2014-03-01,S08000022,Type 1,4434,4212,222,8.0,0.0,0.9499,0.0501,0.0018,0.0,
2014-03-01,S08000022,Type 3,3716,3673,43,0.0,0.0,0.9884,0.0116,0.0,0.0,
2014-03-01,S08000024,Type 1,18742,17518,1224,98.0,4.0,0.9347,0.0653,0.0052,0.0002,
2014-03-01,S08000024,Type 3,3709,3190,519,133.0,21.0,0.8601,0.1399,0.0359,0.0057,
2014-03-01,S08000025,Type 1,418,413,5,0.0,0.0,0.988,0.012,0.0,0.0,
2014-03-01,S08000026,Type 1,713,704,9,0.0,0.0,0.9874,0.0126,0.0,0.0,
2014-03-01,S08000028,Type 1,556,544,12,0.0,0.0,0.9784,0.0216,0.0,0.0,
2014-03-01,S08000028,Type 3,128,127,1,0.0,0.0,0.9922,0.0078,0.0,0.0,
2014-03-01,S08000029,Type 1,5635,5301,334,17.0,0.0,0.9407,0.0593,0.003,0.0,
2014-03-01,S08000029,Type 3,2272,2271,1,0.0,0.0,0.9996,0.0004,0.0,0.0,
2014-03-01,S08000030,Type 1,6276,6207,69,0.0,0.0,0.989,0.011,0.0,0.0,
2014-03-01,S08000030,Type 3,3394,3391,3,0.0,0.0,0.9991,0.0009,0.0,0.0,
2014-03-01,S08000031,Type 1,34626,30540,4086,319.0,3.0,0.882,0.118,0.0092,0.0001,
2014-03-01,S08000031,Type 3,4894,4876,18,0.0,0.0,0.9963,0.0037,0.0,0.0,
2014-03-01,S08000032,Type 1,16157,14923,1234,96.0,11.0,0.9236,0.0764,0.0059,0.0007,
2014-03-01,S08000032,Type 3,145,145,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-04-01,S08000015,Type 1,10315,9749,566,22.0,2.0,0.9451,0.0549,0.0021,0.0002,
2014-04-01,S08000015,Type 3,355,355,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-04-01,S08000016,Type 1,2271,2179,92,5.0,0.0,0.9595,0.0405,0.0022,0.0,
2014-04-01,S08000016,Type 3,151,151,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-04-01,S08000017,Type 1,3951,3782,169,7.0,0.0,0.9572,0.0428,0.0018,0.0,
2014-04-01,S08000017,Type 3,89,89,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-04-01,S08000019,Type 1,5246,4951,295,21.0,0.0,0.9438,0.0562,0.004,0.0,
2014-04-01,S08000019,Type 3,1188,1188,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-04-01,S08000020,Type 1,8422,7910,512,30.0,1.0,0.9392,0.0608,0.0036,0.0001,
2014-04-01,S08000020,Type 3,3486,3471,15,0.0,0.0,0.9957,0.0043,0.0,0.0,
2014-04-01,S08000022,Type 1,4518,4310,208,9.0,0.0,0.954,0.046,0.002,0.0,
2014-04-01,S08000022,Type 3,3837,3800,37,0.0,0.0,0.9904,0.0096,0.0,0.0,
2014-04-01,S08000024,Type 1,17519,16587,932,52.0,1.0,0.9468,0.0532,0.003,0.0001,
2014-04-01,S08000024,Type 3,3356,2975,381,48.0,7.0,0.8865,0.1135,0.0143,0.0021,
2014-04-01,S08000025,Type 1,435,430,5,0.0,0.0,0.9885,0.0115,0.0,0.0,
2014-04-01,S08000026,Type 1,667,644,23,2.0,0.0,0.9655,0.0345,0.003,0.0,
2014-04-01,S08000028,Type 1,521,511,10,0.0,0.0,0.9808,0.0192,0.0,0.0,
2014-04-01,S08000028,Type 3,165,163,2,0.0,0.0,0.9879,0.0121,0.0,0.0,
2014-04-01,S08000029,Type 1,5333,4955,378,34.0,1.0,0.9291,0.0709,0.0064,0.0002,
2014-04-01,S08000029,Type 3,2102,2102,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-04-01,S08000030,Type 1,6157,6100,57,0.0,0.0,0.9907,0.0093,0.0,0.0,
2014-04-01,S08000030,Type 3,3291,3290,1,0.0,0.0,0.9997,0.0003,0.0,0.0,
2014-04-01,S08000031,Type 1,33491,29389,4102,280.0,4.0,0.8775,0.1225,0.0084,0.0001,
2014-04-01,S08000031,Type 3,4692,4655,37,0.0,0.0,0.9921,0.0079,0.0,0.0,
2014-04-01,S08000032,Type 1,15735,13904,1831,186.0,48.0,0.8836,0.1164,0.0118,0.0031,
2014-04-01,S08000032,Type 3,137,137,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-05-01,S08000015,Type 1,10678,9728,950,51.0,3.0,0.911,0.089,0.0048,0.0003,
2014-05-01,S08000015,Type 3,414,414,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-05-01,S08000016,Type 1,2449,2355,94,1.0,1.0,0.9616,0.0384,0.0004,0.0004,
2014-05-01,S08000016,Type 3,192,192,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-05-01,S08000017,Type 1,4174,4083,91,0.0,0.0,0.9782,0.0218,0.0,0.0,
2014-05-01,S08000017,Type 3,90,90,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-05-01,S08000019,Type 1,5615,5175,440,28.0,0.0,0.9216,0.0784,0.005,0.0,
2014-05-01,S08000019,Type 3,1306,1306,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-05-01,S08000020,Type 1,9120,8473,647,46.0,7.0,0.9291,0.0709,0.005,0.0008,
2014-05-01,S08000020,Type 3,3700,3694,6,0.0,0.0,0.9984,0.0016,0.0,0.0,
2014-05-01,S08000022,Type 1,4960,4650,310,8.0,2.0,0.9375,0.0625,0.0016,0.0004,
2014-05-01,S08000022,Type 3,4229,4186,43,0.0,0.0,0.9898,0.0102,0.0,0.0,
2014-05-01,S08000024,Type 1,18462,17633,829,26.0,1.0,0.9551,0.0449,0.0014,0.0001,
2014-05-01,S08000024,Type 3,3708,3175,533,57.0,0.0,0.8563,0.1437,0.0154,0.0,
2014-05-01,S08000025,Type 1,500,491,9,0.0,0.0,0.982,0.018,0.0,0.0,
2014-05-01,S08000026,Type 1,722,695,27,0.0,0.0,0.9626,0.0374,0.0,0.0,
2014-05-01,S08000028,Type 1,557,541,16,0.0,0.0,0.9713,0.0287,0.0,0.0,
2014-05-01,S08000028,Type 3,143,143,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-05-01,S08000029,Type 1,5810,5526,284,16.0,0.0,0.9511,0.0489,0.0028,0.0,
2014-05-01,S08000029,Type 3,2340,2340,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-05-01,S08000030,Type 1,6466,6379,87,1.0,0.0,0.9865,0.0135,0.0002,0.0,
2014-05-01,S08000030,Type 3,3622,3622,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-05-01,S08000031,Type 1,35274,31119,4155,305.0,4.0,0.8822,0.1178,0.0086,0.0001,
2014-05-01,S08000031,Type 3,5378,5347,31,0.0,0.0,0.9942,0.0058,0.0,0.0,
2014-05-01,S08000032,Type 1,16608,14515,2093,250.0,72.0,0.874,0.126,0.0151,0.0043,
2014-05-01,S08000032,Type 3,158,158,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-06-01,S08000015,Type 1,10615,10188,427,20.0,10.0,0.9598,0.0402,0.0019,0.0009,
2014-06-01,S08000015,Type 3,378,378,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-06-01,S08000016,Type 1,2304,2185,119,4.0,0.0,0.9484,0.0516,0.0017,0.0,
2014-06-01,S08000016,Type 3,170,170,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-06-01,S08000017,Type 1,4124,4035,89,0.0,0.0,0.9784,0.0216,0.0,0.0,
2014-06-01,S08000017,Type 3,91,91,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-06-01,S08000019,Type 1,5641,5197,444,52.0,1.0,0.9213,0.0787,0.0092,0.0002,
2014-06-01,S08000019,Type 3,1408,1408,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-06-01,S08000020,Type 1,8822,8347,475,17.0,0.0,0.9462,0.0538,0.0019,0.0,
2014-06-01,S08000020,Type 3,3589,3581,8,0.0,0.0,0.9978,0.0022,0.0,0.0,
2014-06-01,S08000022,Type 1,5078,4843,235,4.0,0.0,0.9537,0.0463,0.0008,0.0,
2014-06-01,S08000022,Type 3,4546,4514,32,0.0,0.0,0.993,0.007,0.0,0.0,
2014-06-01,S08000024,Type 1,18446,17655,791,28.0,2.0,0.9571,0.0429,0.0015,0.0001,
2014-06-01,S08000024,Type 3,3450,3059,391,31.0,0.0,0.8867,0.1133,0.009,0.0,
2014-06-01,S08000025,Type 1,464,453,11,0.0,0.0,0.9763,0.0237,0.0,0.0,
2014-06-01,S08000026,Type 1,709,683,26,0.0,0.0,0.9633,0.0367,0.0,0.0,
2014-06-01,S08000028,Type 1,566,556,10,0.0,0.0,0.9823,0.0177,0.0,0.0,
2014-06-01,S08000028,Type 3,143,143,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-06-01,S08000029,Type 1,5619,5225,394,17.0,0.0,0.9299,0.0701,0.003,0.0,
2014-06-01,S08000029,Type 3,2344,2336,8,0.0,0.0,0.9966,0.0034,0.0,0.0,
2014-06-01,S08000030,Type 1,6088,6035,53,0.0,0.0,0.9913,0.0087,0.0,0.0,
2014-06-01,S08000030,Type 3,3645,3645,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-06-01,S08000031,Type 1,34588,31172,3416,239.0,34.0,0.9012,0.0988,0.0069,0.001,
2014-06-01,S08000031,Type 3,5266,5228,38,0.0,0.0,0.9928,0.0072,0.0,0.0,
2014-06-01,S08000032,Type 1,16508,14781,1727,159.0,29.0,0.8954,0.1046,0.0096,0.0018,
2014-06-01,S08000032,Type 3,210,210,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-07-01,S08000015,Type 1,10479,10141,338,27.0,3.0,0.9677,0.0323,0.0026,0.0003,
2014-07-01,S08000015,Type 3,573,573,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-07-01,S08000016,Type 1,2354,2285,69,0.0,0.0,0.9707,0.0293,0.0,0.0,
2014-07-01,S08000016,Type 3,195,195,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-07-01,S08000017,Type 1,4207,4095,112,1.0,0.0,0.9734,0.0266,0.0002,0.0,
2014-07-01,S08000017,Type 3,119,119,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-07-01,S08000019,Type 1,5581,5182,399,35.0,0.0,0.9285,0.0715,0.0063,0.0,
2014-07-01,S08000019,Type 3,1307,1307,0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-07-01,S08000020,Type 1,8640,8175,465,20.0,1.0,0.9462,0.0538,0.0023,0.0001,
2014-07-01,S08000020,Type 3,3523,3513,10,0.0,0.0,0.9972,0.0028,0.0,0.0,
2014-07-01,S08000022,Type 1,5148,4952,196,9.0,0.0,0.9619,0.0381,0.0017,0.0,
2014-07-01,S08000022,Type 3,4547,4510,37,0.0,0.0,0.9919,0.0081,0.0,0.0,
2014-07-01,S08000024,Type 1,17714,16955,759,38.0,1.0,0.9572,0.0428,0.0021,0.0001,
2014-07-01,S08000024,Type 3,3572,3153,419,39.0,4.0,0.8827,0.1173,0.0109,0.0011,
2014-07-01,S08000025,Type 1,489,484,5,0.0,0.0,0.9898,0.0102,0.0,0.0,
2014-07-01,S08000026,Type 1,703,680,23,1.0,0.0,0.9673,0.0327,0.0014,0.0,
